CodMun,Favela,Cortico,Lote_Irr,Ocupacao
4207304,Não,Não,Sim,Não
4207403,Não,Não,Sim,Não
4207502,Sim,Sim,Sim,Não
4207577,Não,Não,Sim,Não
4207601,Não,Não,Sim,Não
4207650,Não,Não,Sim,Não
4207684,Não,Não,Sim,Não
4207700,Não,Não,Sim,Não
4207759,Não,Não,Sim,Não
4207809,Não,Não,Sim,Não
4207858,Não,Não,Sim,Não
4207908,Não,Não,Sim,Não
4208005,Não,Não,Sim,Não
4208104,Não,Não,Sim,Não
4208203,Sim,Sim,Não,Não
4208302,Não,Não,Sim,Não
4208401,-,-,-,-
4208450,Não,Não,Sim,Não
4208500,Não,Não,Sim,Não
4208609,Não,Não,Sim,Não
4208708,Não,Não,Sim,Não
4208807,Não,Não,Sim,Não
4208906,Não,Sim,Sim,Não
4208955,-,-,-,-
4209003,Sim,Não,Sim,Não
4209102,Não,Não,Sim,Sim
4209151,-,-,-,-
4209177,-,-,-,-
4209201,-,-,-,-
4209300,Não,Não,Sim,Não
4209409,Não,Não,Sim,Não
4209458,-,-,-,-
4209508,Não,Não,Sim,Não
4209607,Sim,Não,Sim,Não
4209706,Sim,Não,Sim,Não
4209805,Não,Não,Sim,Não
4209854,-,-,-,-
4209904,Não,Não,Sim,Não
4210001,Não,Não,Sim,Não
4210035,Não,Não,Sim,Não
4210050,Não,Não,Sim,Não
4210100,Sim,Não,Sim,Não
4210209,-,-,-,-
4210308,-,-,-,-
4210407,Não,Não,Sim,Não
4210506,Não,Não,Sim,Não
4210555,Não,Não,Sim,Não
4210605,Não,Não,Sim,Não
4210704,Não,Não,Sim,Não
4210803,Não,Não,Sim,Não
4210852,Não,Não,Sim,Não
4210902,-,-,-,-
4211009,Não,Não,Sim,Não
4211058,Não,Não,Sim,Não
4211108,Não,Não,Sim,Não
4211207,Não,Não,Sim,Não
4211256,Não,Não,Sim,Não
4211306,Não,Não,Sim,Não
4211405,Não,Não,Sim,Não
4211454,Não,Não,Sim,Não
4211504,-,-,-,-
4211603,Não,Não,Sim,Não
4211652,-,-,-,-
4211702,-,-,-,-
4211751,Não,Não,Sim,Não
4211801,-,-,-,-
4211850,Não,Não,Sim,Não
4211876,Não,Não,Sim,Não
4211892,-,-,-,-
4211900,Sim,Não,Não,Não
4212007,Não,Não,Sim,Não
4212056,Não,Não,Sim,Não
4212106,Não,Não,Sim,Não
4212205,-,-,-,-
4212239,Sim,Não,Sim,Não
4212254,Sim,Não,Sim,Não
4212270,Não,Não,Sim,Sim
4212304,Não,Não,Sim,Não
4212403,Não,Não,Sim,Não
4212502,Não,Não,Sim,Sim
4212601,Não,Não,Sim,Não
4212650,Sim,Não,Sim,Não
4212700,-,-,-,-
4212809,Não,Não,Sim,Não
4212908,Não,Não,Sim,Não
4213005,-,-,-,-
4213104,Não,Não,Sim,Não
4213153,Não,Não,Sim,Não
4213203,-,-,-,-
4213302,Não,Não,Sim,Não
4213351,-,-,-,-
4213401,-,-,-,-
4213500,Não,Não,Sim,Não
4213609,Não,Não,Sim,Não
4213708,Não,Não,Sim,Não
4213807,Não,Não,Sim,Não
4213906,-,-,-,-
4214003,Não,Não,Sim,Não
4214102,-,-,-,-
4214151,-,-,-,-
4214201,-,-,-,-
4214300,-,-,-,-
4214409,Não,Não,Sim,Não
4214508,Sim,Não,Sim,Não
4214607,-,-,-,-
4214706,Não,Sim,Sim,Sim
4214805,Sim,Sim,Sim,Não
4214904,Não,Não,Sim,Não
4215000,Sim,Não,Sim,Não
4215059,Não,Sim,Sim,Não
4215075,Não,Não,Sim,Não
4215109,Não,Não,Sim,Não
4215208,Sim,Não,Sim,Não
4215307,-,-,-,-
4215356,Não,Não,Sim,Não
4215406,-,-,-,-
4215455,Não,Não,Sim,Não
4215505,Sim,Não,Sim,Sim
4215554,Não,Não,Sim,Não
4215604,Não,Não,Sim,Não
4215653,Não,Não,Sim,Não
4215679,Não,Não,Sim,Não
4215687,Não,Não,Sim,Não
4215695,Não,Não,Sim,Não
4215703,Sim,Sim,Sim,Não
4215752,Não,Não,Sim,Não
4215802,Não,Não,Sim,Não
4215901,Não,Não,Sim,Não
4216008,Não,Não,Sim,Não
4216057,Não,Não,Sim,Não
4216107,-,-,-,-
4216206,Sim,Não,Sim,Não
4216255,Sim,Não,Sim,Não
4216305,Não,Não,Sim,Não
4216354,Não,Não,Sim,Não
4216404,Não,Não,Sim,Não
4216503,Não,Não,Sim,Não
4216602,Sim,Sim,Sim,Sim
4216701,Não,Não,Sim,Não
4216800,Não,Não,Sim,Não
4216909,Sim,Sim,Não,Sim
4217006,Não,Não,Sim,Não
4217105,Não,Não,Sim,Não
4217154,Não,Não,Sim,Não
4217204,Sim,Sim,Sim,Não
4217253,Não,Não,Sim,Não
4217303,Não,Não,Sim,Não
4217402,Não,Não,Sim,Não
4217501,Não,Não,Sim,Não
4217550,Não,Não,Sim,Não
4217600,Não,Não,Sim,Não
4217709,Não,Não,Sim,Não
4217758,-,-,-,-
4217808,Não,Não,Sim,Sim
4217907,Sim,Sim,Não,Não
4217956,Não,Não,Sim,Não
4218004,-,-,-,-
4218103,-,-,-,-
4218202,Não,Não,Sim,Não
4218251,Não,Não,Sim,Não
4218301,Não,Não,Sim,Não
4218350,Não,Não,Sim,Não
4218400,-,-,-,-
4218509,Não,Não,Sim,Não
4218608,Não,Não,Sim,Não
4218707,Não,Não,Sim,Não
4218756,Não,Não,Sim,Não
4218806,Não,Não,Sim,Não
4218855,-,-,-,-
4218905,Não,Sim,Sim,Não
4218954,Não,Não,Sim,Não
4219002,Não,Não,Sim,Não
4219101,Não,Não,Sim,Não
4219150,-,-,-,-
4219176,Não,Não,Sim,Não
4219200,Sim,Não,Sim,Não
4219309,Não,Não,Sim,Não
4219358,Não,Não,Sim,Não
4219408,Não,Não,Sim,Não
4219507,Não,Não,Sim,Não
4219606,Não,Não,Sim,Não
4219705,Não,Não,Sim,Não
4219853,Não,Não,Sim,Não
4220000,Não,Não,Sim,Não
4300034,Não,Não,Sim,Não
4300059,-,-,-,-
4300109,Não,Sim,Sim,Não
4300208,-,-,-,-
4300307,Não,Não,Sim,Não
4300406,Não,Não,Sim,Sim
4300455,Não,Não,Sim,Não
4300471,-,-,-,-
4300505,Não,Não,Sim,Não
4300554,-,-,-,-
4300570,Não,Não,Sim,Não
4300604,Sim,Não,Sim,Sim
4300638,Não,Não,Sim,Não
4300646,Não,Não,Sim,Não
4300661,Não,Não,Sim,Não
4300703,-,-,-,-
4300802,Não,Não,Sim,Não
4300851,Não,Não,Sim,Sim
4300877,Não,Não,Sim,Não
4300901,-,-,-,-
4301008,Não,Não,Sim,Não
4301057,Não,Não,Sim,Não
4301073,-,-,-,-
4301107,-,-,-,-
4301206,Sim,Não,Sim,Não
4301305,-,-,-,-
4301404,Não,Não,Sim,Não
4301503,Não,Não,Sim,Não
4301552,Não,Não,Sim,Não
4301602,Não,Não,Sim,Não
4301636,Sim,Não,Sim,Não
4301651,-,-,-,-
4301701,-,-,-,-
4301750,Não,Não,Sim,Não
4301800,Não,Não,Sim,Não
4301859,Sim,Não,Sim,Não
4301875,Não,Sim,Sim,Não
4301909,Sim,Sim,Sim,Sim
4301925,-,-,-,-
4301958,-,-,-,-
4302006,-,-,-,-
4302055,-,-,-,-
4302105,Não,Não,Sim,Não
4302154,-,-,-,-
4302204,Não,Não,Sim,Sim
4302220,-,-,-,-
4302238,Não,Não,Sim,Não
4302253,-,-,-,-
4302303,Sim,Não,Sim,Não
4302352,Não,Não,Sim,Não
4302378,Não,Não,Sim,Não
4302402,Não,Não,Sim,Não
4302451,-,-,-,-
4302501,-,-,-,-
4302584,Não,Não,Sim,Não
4302600,Sim,Não,Sim,Não
4302659,-,-,-,-
4302709,Não,Não,Sim,Não
4302808,Não,Sim,Sim,Sim
4302907,Não,Sim,Não,Não
4303004,Sim,Não,Sim,Sim
4303103,Sim,Não,Sim,Sim
4303202,Não,Não,Sim,Não
4303301,Não,Não,Sim,Não
4303400,Sim,Não,Não,Não
4303509,Sim,Não,Sim,Não
4303558,-,-,-,-
4303608,Não,Não,Sim,Não
4303673,-,-,-,-
4303707,Não,Não,Sim,Não
4303806,-,-,-,-
4303905,Sim,Não,Sim,Sim
4304002,Sim,Não,Sim,Sim
4304101,Não,Não,Sim,Não
4304200,Não,Não,Sim,Não
4304309,Não,Não,Sim,Não
4304358,Não,Não,Sim,Não
4304408,Não,Não,Sim,Não
4304507,Não,Não,Sim,Não
4304606,Não,Não,Sim,Sim
4304614,-,-,-,-
4304622,Não,Não,Sim,Não
4304630,Sim,Não,Não,Sim
4304655,-,-,-,-
4304663,Não,Não,Sim,Não
4304671,Não,Não,Sim,Não
4304689,Não,Não,Sim,Sim
4304697,-,-,-,-
4304705,Não,Não,Sim,Não
4304713,Não,Não,Sim,Não
4304804,-,-,-,-
4304853,Não,Não,Sim,Não
4304903,-,-,-,-
4304952,-,-,-,-
4305009,-,-,-,-
4305108,Sim,Não,Sim,Não
4305116,-,-,-,-
4305124,-,-,-,-
4305132,-,-,-,-
4305157,Não,Não,Sim,Não
4305173,Não,Não,Sim,Não
4305207,Não,Não,Sim,Não
4305306,-,-,-,-
4305355,Não,Não,Sim,Sim
4305371,Não,Não,Sim,Não
4305405,-,-,-,-
4305439,-,-,-,-
4305447,Não,Não,Sim,Não
4305454,Sim,Não,Sim,Não
4305504,-,-,-,-
4305587,-,-,-,-
4305603,-,-,-,-
4305702,-,-,-,-
4305801,Não,Não,Sim,Não
4305835,-,-,-,-
4305850,-,-,-,-
4305871,-,-,-,-
4305900,Não,Não,Sim,Não
4305934,-,-,-,-
4305959,-,-,-,-
4305975,Não,Não,Sim,Não
4306007,Sim,Não,Sim,Não
4306056,Não,Não,Sim,Não
4306072,Não,Não,Sim,Não
4306106,Sim,Sim,Sim,Não
4306130,Não,Não,Sim,Não
4306205,Não,Não,Sim,Não
4306304,-,-,-,-
4306320,Não,Não,Sim,Não
4306353,-,-,-,-
4306379,Não,Não,Não,Sim
4306403,Não,Não,Sim,Não
4306429,Não,Não,Sim,Não
4306452,-,-,-,-
4306502,Sim,Sim,Sim,Não
4306551,Não,Não,Sim,Não
4306601,Não,Não,Sim,Não
4306700,Não,Não,Sim,Não
4306734,Não,Não,Sim,Não
4306759,-,-,-,-
4306767,Não,Não,Sim,Não
4306809,Sim,Não,Não,Não
4306908,Sim,Não,Sim,Não
4306924,-,-,-,-
4306932,Não,Não,Sim,Não
4306957,Sim,Não,Sim,Não
4306973,-,-,-,-
4307005,Sim,Não,Sim,Não
4307054,Não,Não,Sim,Não
4307104,Não,Não,Sim,Não
4307203,Sim,Não,Sim,Não
4307302,Não,Não,Sim,Não
4307401,Não,Não,Sim,Não
4307450,Não,Não,Sim,Não
4307500,-,-,-,-
4307559,Não,Não,Sim,Não
4307609,Não,Não,Sim,Não
4307708,Sim,Sim,Sim,Não
4307807,Não,Não,Sim,Não
4307815,Não,Não,Sim,Não
4307831,-,-,-,-
4307864,-,-,-,-
4307906,Sim,Sim,Sim,Não
4308003,Não,Não,Sim,Não
4308052,Não,Não,Sim,Não
4308078,Não,Não,Sim,Não
4308102,-,-,-,-
4308201,Não,Não,Sim,Não
4308250,-,-,-,-
4308300,Não,Não,Sim,Não
4308409,-,-,-,-
4308433,-,-,-,-
4308458,-,-,-,-
4308508,Não,Não,Sim,Não
4308607,Não,Não,Sim,Não
4308656,-,-,-,-
4308706,Não,Não,Sim,Não
4308805,Não,Não,Sim,Não
4308854,Não,Não,Sim,Não
4308904,-,-,-,-
4309001,Não,Não,Sim,Não
4309050,Não,Não,Sim,Não
4309100,Não,Sim,Sim,Sim
4309126,-,-,-,-
4309159,-,-,-,-
4309209,Sim,Não,Sim,Não
4309258,Não,Não,Sim,Não
4309308,Sim,Não,Sim,Não
4309407,Sim,Não,Sim,Não
4309506,Não,Não,Sim,Não
4309555,-,-,-,-
4309571,Não,Não,Sim,Não
4309605,Não,Não,Sim,Não
4309654,Não,Não,Sim,Sim
4309704,-,-,-,-
4309753,-,-,-,-
4309803,Não,Não,Sim,Não
4309902,Não,Não,Sim,Não
4309951,Não,Não,Sim,Não
4310009,-,-,-,-
4310108,Não,Não,Sim,Não
4310207,Não,Não,Sim,Sim
4310306,Não,Não,Sim,Não
4310330,Não,Não,Sim,Não
4310363,-,-,-,-
4310405,Não,Não,Sim,Não
4310413,-,-,-,-
4310439,-,-,-,-
4310462,-,-,-,-
4310504,Não,Não,Sim,Não
4310538,Sim,Não,Sim,Não
4310553,-,-,-,-
4310579,-,-,-,-
4310603,Não,Não,Sim,Não
4310652,Não,Sim,Sim,Não
4310702,Não,Não,Sim,Não
4310751,-,-,-,-
4310801,Não,Não,Sim,Não
4310850,Não,Não,Sim,Não
4310876,-,-,-,-
4310900,Não,Não,Sim,Não
4311007,Sim,Não,Sim,Sim
4311106,Não,Não,Sim,Não
4311122,Não,Não,Sim,Não
4311130,-,-,-,-
4311155,Não,Não,Sim,Não
4311205,Não,Não,Sim,Não
4311239,Sim,Não,Não,Não
4311254,Não,Não,Sim,Não
4311270,-,-,-,-
4311304,Sim,Não,Sim,Não
4311403,Não,Não,Sim,Não
4311429,Não,Não,Sim,Não
4311502,Não,Sim,Sim,Não
4311601,Não,Não,Sim,Não
4311627,Não,Não,Sim,Não
4311643,Não,Não,Sim,Não
4311700,Não,Não,Sim,Sim
4311718,-,-,-,-
4311734,Não,Não,Sim,Não
4311759,-,-,-,-
4311775,Não,Não,Sim,Não
4311791,-,-,-,-
4311809,Não,Não,Sim,Não
4311908,-,-,-,-
4311981,Não,Não,Sim,Não
4312005,Não,Não,Sim,Sim
4312054,Não,Não,Sim,Não
4312104,Não,Não,Sim,Não
4312138,Não,Não,Sim,Não
4312153,Não,Não,Sim,Não
4312179,-,-,-,-
4312203,Sim,Não,Sim,Não
4312252,Não,Não,Sim,Não
4312302,Não,Não,Sim,Não
4312351,-,-,-,-
4312377,-,-,-,-
4312385,-,-,-,-
4312401,Sim,Não,Sim,Não
4312427,Sim,Não,Sim,Não
4312443,Não,Não,Sim,Não
4312450,Não,Não,Sim,Não
4312476,-,-,-,-
4312500,Não,Sim,Não,Não
4312609,-,-,-,-
4312617,Sim,Não,Não,Não
4312625,-,-,-,-
4312658,Não,Não,Sim,Não
4312674,Sim,Não,Sim,Não
4312708,Sim,Não,Sim,Não
4312757,Não,Não,Sim,Não
4312807,-,-,-,-
4312906,-,-,-,-
4312955,-,-,-,-
4313003,-,-,-,-
4313011,-,-,-,-
4313037,-,-,-,-
4313060,Não,Não,Sim,Não
4313086,Não,Não,Sim,Não
4313102,Não,Não,Sim,Não
4313201,Não,Não,Sim,Não
4313300,Não,Não,Sim,Sim
4313334,-,-,-,-
4313359,-,-,-,-
4313375,Sim,Sim,Sim,Não
4313391,Não,Não,Sim,Não
4313409,Sim,Sim,Sim,Sim
4313425,Não,Não,Sim,Não
4313441,Não,Não,Sim,Sim
4313466,-,-,-,-
4313490,Não,Não,Sim,Não
4313508,Não,Não,Sim,Não
4313607,Não,Não,Não,Sim
4313656,Sim,Não,Sim,Não
4313706,Não,Não,Sim,Sim
4313805,Não,Não,Sim,Não
4313904,Não,Não,Não,Sim
4313953,-,-,-,-
4314001,-,-,-,-
4314027,Não,Não,Sim,Não
4314035,-,-,-,-
4314050,Não,Não,Sim,Sim
4314068,-,-,-,-
4314076,-,-,-,-
4314100,Não,Não,Sim,Sim
4314134,Sim,Não,Sim,Não
4314159,Não,Não,Sim,Não
4314175,-,-,-,-
4314209,-,-,-,-
4314308,-,-,-,-
4314407,Sim,Não,Sim,Sim
4314423,Não,Não,Sim,Não
4314456,-,-,-,-
4314464,-,-,-,-
4314472,-,-,-,-
4314498,Não,Não,Sim,Não
4314506,-,-,-,-
4314548,Não,Não,Sim,Não
4314555,Não,Não,Sim,Não
4314605,Não,Não,Sim,Não
4314704,Não,Não,Sim,Sim
4314753,-,-,-,-
4314779,Não,Sim,Sim,Sim
4314787,-,-,-,-
4314803,Não,Não,Sim,Não
4314902,Sim,Não,Sim,Sim
4315008,Não,Não,Sim,Não
4315057,Não,Não,Sim,Não
4315073,Não,Não,Sim,Não
4315107,Não,Não,Sim,Não
4315131,-,-,-,-
4315149,Não,Não,Sim,Não
4315156,Não,Não,Sim,Não
4315172,-,-,-,-
4315206,-,-,-,-
4315305,-,-,-,-
4315313,-,-,-,-
4315321,-,-,-,-
4315354,-,-,-,-
4315404,Não,Não,Sim,Não
4315453,-,-,-,-
4315503,Não,Não,Sim,Não
4315552,Não,Não,Sim,Não
4315602,Não,Não,Sim,Sim
4315701,Sim,Não,Sim,Sim
4315750,Não,Não,Sim,Não
4315800,Sim,Não,Sim,Não
4315909,Não,Não,Sim,Não
4315958,Não,Não,Sim,Não
4316006,Não,Não,Sim,Não
4316105,Não,Não,Sim,Não
4316204,-,-,-,-
4316303,Não,Não,Sim,Não
4316402,Não,Sim,Sim,Não
4316428,-,-,-,-
4316436,Não,Não,Sim,Não
4316451,Não,Não,Sim,Não
4316477,-,-,-,-
4316501,Não,Não,Sim,Não
4316600,Sim,Não,Sim,Não
4316709,-,-,-,-
4316733,Não,Não,Sim,Não
4316758,-,-,-,-
4316808,Sim,Não,Sim,Não
4316907,Sim,Não,Sim,Sim
4316956,Não,Não,Sim,Não
4316972,Não,Não,Sim,Não
4317004,Não,Não,Sim,Não
4317103,Sim,Não,Sim,Não
4317202,Não,Não,Sim,Não
4317251,Não,Não,Sim,Não
4317301,-,-,-,-
4317400,-,-,-,-
4317509,Não,Não,Sim,Não
4317558,-,-,-,-
4317608,Não,Sim,Sim,Não
4317707,-,-,-,-
4317756,-,-,-,-
4317806,Não,Não,Sim,Não
4317905,Não,Não,Sim,Não
4317954,Não,Não,Sim,Não
4318002,Não,Não,Sim,Sim
4318051,Não,Não,Sim,Não
4318101,-,-,-,-
4318200,Não,Não,Sim,Não
4318309,Não,Sim,Sim,Não
4318408,Sim,Sim,Sim,Não
4318424,-,-,-,-
4318432,-,-,-,-
4318440,-,-,-,-
4318457,Não,Não,Sim,Não
4318465,Não,Não,Sim,Não
4318481,-,-,-,-
4318499,-,-,-,-
4318507,Sim,Sim,Sim,Não
4318606,Não,Não,Sim,Não
4318614,-,-,-,-
4318622,Não,Não,Sim,Não
4318705,Sim,Não,Sim,Sim
4318804,Não,Não,Sim,Não
4318903,Sim,Não,Sim,Não
4319000,-,-,-,-
4319109,-,-,-,-
4319125,-,-,-,-
4319158,-,-,-,-
4319208,Não,Não,Sim,Não
4319307,Não,Não,Sim,Não
4319356,Não,Não,Sim,Não
4319364,Sim,Não,Não,Não
4319372,-,-,-,-
4319406,Não,Não,Sim,Não
4319505,Não,Não,Sim,Não
4319604,Sim,Não,Não,Não
4319703,Não,Não,Sim,Não
4319711,-,-,-,-
4319737,-,-,-,-
4319752,Não,Não,Sim,Não
4319802,Não,Não,Sim,Não
4319901,Sim,Não,Sim,Sim
4320008,Sim,Sim,Sim,Sim
4320107,Não,Não,Sim,Não
4320206,-,-,-,-
4320230,-,-,-,-
4320263,Não,Não,Sim,Não
4320305,Não,Não,Sim,Não
4320321,-,-,-,-
4320354,Não,Não,Sim,Não
4320404,Não,Não,Sim,Não
4320453,Não,Não,Sim,Não
4320503,-,-,-,-
4320552,-,-,-,-
4320578,-,-,-,-
4320602,-,-,-,-
4320651,Sim,Não,Sim,Não
4320677,Não,Não,Sim,Não
4320701,Sim,Não,Sim,Não
4320800,Não,Não,Sim,Não
4320859,Não,Não,Sim,Não
4320909,-,-,-,-
4321006,Não,Não,Sim,Não
4321105,Não,Não,Sim,Sim
4321204,Não,Não,Sim,Não
4321303,Sim,Não,Sim,Não
4321329,-,-,-,-
4321352,Sim,Não,Sim,Não
4321402,Sim,Não,Sim,Não
4321436,Não,Não,Sim,Não
4321451,-,-,-,-
4321469,Não,Não,Sim,Não
4321477,Sim,Sim,Sim,Não
4321493,Não,Não,Sim,Não
4321501,Não,Não,Sim,Não
4321600,Sim,Não,Sim,Não
4321626,-,-,-,-
4321634,-,-,-,-
4321667,Não,Não,Sim,Não
4321709,Não,Sim,Sim,Não
4321808,Não,Não,Sim,Não
4321832,-,-,-,-
4321857,-,-,-,-
4321907,Sim,Não,Sim,Não
4321956,Não,Sim,Sim,Sim
4322004,Não,Não,Sim,Não
4322103,Não,Sim,Sim,Não
4322152,Não,Não,Sim,Não
4322186,-,-,-,-
4322202,Não,Não,Sim,Sim
4322251,-,-,-,-
4322301,Não,Não,Sim,Não
4322327,-,-,-,-
4322343,-,-,-,-
4322350,-,-,-,-
4322376,-,-,-,-
4322400,Não,Não,Sim,Sim
4322509,Sim,Não,Sim,Não
4322525,-,-,-,-
4322533,Não,Não,Sim,Não
4322541,Não,Não,Sim,Não
4322558,Não,Não,Sim,Não
4322608,Não,Sim,Sim,Não
4322707,Sim,Não,Sim,Não
4322806,Sim,Sim,Não,Não
4322855,-,-,-,-
4322905,Não,Não,Sim,Não
4323002,Sim,Não,Sim,Sim
4323101,-,-,-,-
4323200,-,-,-,-
4323309,Não,Não,Sim,Não
4323358,-,-,-,-
4323408,-,-,-,-
4323457,Não,Não,Sim,Não
4323507,Não,Não,Sim,Não
4323606,Não,Não,Sim,Não
4323705,-,-,-,-
4323754,Não,Não,Não,Sim
4323770,-,-,-,-
4323804,Sim,Não,Sim,Não
5000203,Não,Não,Sim,Não
5000252,-,-,-,-
5000609,Não,Não,Sim,Sim
5000708,Não,Sim,Sim,Sim
5000807,Não,Não,Sim,Não
5000856,Não,Não,Sim,Não
5000906,Não,Não,Sim,Não
5001003,Não,Não,Não,Sim
5001102,Sim,Sim,Sim,Sim
5001243,Sim,Não,Sim,Não
5001508,Não,Não,Sim,Não
5001904,-,-,-,-
5002001,Não,Não,Sim,Sim
5002100,Não,Não,Sim,Não
5002159,Não,Sim,Sim,Sim
5002209,Não,Não,Sim,Não
5002308,-,-,-,-
5002407,Sim,Sim,Não,Não
5002605,Não,Não,Não,Sim
5002704,Sim,Não,Sim,Sim
5002803,Não,Não,Sim,Não
5002902,-,-,-,-
5002951,-,-,-,-
5003108,Não,Não,Sim,Não
5003157,Sim,Não,Sim,Sim
5003207,Sim,Não,Sim,Sim
5003256,-,-,-,-
5003306,Não,Não,Sim,Não
5003454,Não,Não,Sim,Não
5003488,Não,Não,Sim,Não
5003504,-,-,-,-
5003702,Sim,Não,Sim,Sim
5003751,Não,Não,Sim,Não
5003801,-,-,-,-
5003900,-,-,-,-
5004007,-,-,-,-
5004106,Não,Sim,Sim,Não
5004304,Não,Não,Sim,Não
5004403,Não,Não,Sim,Não
5004502,-,-,-,-
5004601,Não,Não,Sim,Não
5004700,Não,Não,Sim,Não
5004809,-,-,-,-
5004908,-,-,-,-
5005004,-,-,-,-
5005103,Não,Não,Sim,Não
5005152,Não,Não,Sim,Não
5005202,Não,Sim,Sim,Não
5005251,Não,Não,Sim,Não
5005400,Não,Não,Sim,Não
5005608,Não,Sim,Sim,Não
5005681,Não,Não,Sim,Não
5005707,Não,Não,Sim,Não
5005806,Não,Sim,Sim,Sim
5006002,-,-,-,-
5006200,-,-,-,-
5006259,Não,Não,Sim,Não
5006275,-,-,-,-
5006309,Não,Não,Sim,Não
5006358,Sim,Não,Sim,Não
5006408,-,-,-,-
5006606,Sim,Sim,Sim,Sim
5006903,Não,Não,Sim,Não
5007109,Sim,Não,Sim,Sim
5007208,-,-,-,-
5007307,Não,Não,Sim,Não
5007406,-,-,-,-
5007505,Não,Não,Sim,Não
5007554,-,-,-,-
5007695,-,-,-,-
5007703,Não,Não,Sim,Não
5007802,-,-,-,-
5007901,Não,Não,Sim,Não
5007935,-,-,-,-
5007950,Não,Não,Sim,Não
5007976,-,-,-,-
5008008,-,-,-,-
5008305,Não,Não,Não,Sim
5008404,-,-,-,-
5100102,Não,Não,Sim,Não
5100201,-,-,-,-
5100250,Sim,Não,Sim,Não
5100300,Não,Não,Sim,Não
5100359,-,-,-,-
5100409,Não,Não,Sim,Não
5100508,Não,Não,Sim,Não
5100607,Não,Sim,Sim,Não
5100805,Não,Sim,Sim,Não
5101001,Não,Não,Sim,Não
5101209,-,-,-,-
5101258,-,-,-,-
5101308,-,-,-,-
5101407,Sim,Sim,Sim,Não
5101605,-,-,-,-
5101704,Não,Sim,Sim,Sim
5101803,Não,Sim,Sim,Não
5101852,Não,Não,Sim,Não
5101902,Não,Não,Sim,Sim
5102504,Sim,Não,Sim,Não
5102603,-,-,-,-
5102637,Não,Sim,Sim,Não
5102678,Não,Não,Sim,Não
5102686,-,-,-,-
5102694,Não,Não,Sim,Não
5102702,Não,Não,Sim,Não
5102793,-,-,-,-
5102850,-,-,-,-
5103007,Não,Sim,Sim,Não
5103056,-,-,-,-
5103106,Não,Não,Sim,Não
5103205,Não,Não,Sim,Não
5103254,Não,Não,Sim,Não
5103304,Não,Não,Sim,Não
5103353,Não,Sim,Sim,Não
5103361,Não,Não,Sim,Não
5103379,-,-,-,-
5103403,Não,Não,Sim,Sim
5103437,Não,Não,Sim,Sim
5103452,-,-,-,-
5103502,Não,Não,Sim,Não
5103601,Não,Não,Sim,Não
5103700,-,-,-,-
5103809,-,-,-,-
5103858,Não,Não,Sim,Não
5103908,Não,Não,Sim,Não
5103957,-,-,-,-
5104104,Não,Não,Sim,Não
5104203,Não,Não,Sim,Não
5104500,Não,Não,Sim,Não
5104526,-,-,-,-
5104542,-,-,-,-
5104559,-,-,-,-
5104609,Não,Não,Sim,Não
5104807,-,-,-,-
5104906,Não,Não,Sim,Não
5105002,Não,Não,Sim,Não
5105101,Não,Não,Sim,Não
5105150,Não,Não,Sim,Não
5105176,Não,Não,Sim,Sim
5105200,Não,Não,Sim,Não
5105234,Não,Não,Sim,Não
5105259,Não,Não,Sim,Não
5105309,-,-,-,-
5105507,Não,Não,Sim,Não
5105580,-,-,-,-
5105606,-,-,-,-
5105622,Não,Não,Sim,Não
5105903,Não,Não,Sim,Não
5106000,-,-,-,-
5106109,-,-,-,-
5106158,Não,Não,Sim,Não
5106174,-,-,-,-
5106182,Não,Não,Sim,Não
5106190,Não,Não,Sim,Não
5106208,-,-,-,-
5106216,Não,Não,Sim,Não
5106224,Não,Não,Sim,Não
5106232,Não,Sim,Não,Não
5106240,Sim,Não,Sim,Não
5106257,-,-,-,-
5106265,Não,Não,Não,Sim
5106273,-,-,-,-
5106281,Não,Sim,Sim,Não
5106299,Não,Não,Sim,Sim
5106307,Não,Sim,Sim,Não
5106315,-,-,-,-
5106372,Não,Não,Sim,Não
5106422,Não,Não,Sim,Não
5106455,-,-,-,-
5106505,Não,Não,Sim,Não
5106653,Não,Sim,Sim,Não
5106703,Não,Não,Sim,Não
5106752,Não,Não,Sim,Não
5106778,Não,Não,Sim,Não
5106802,-,-,-,-
5106828,Não,Não,Sim,Não
5106851,-,-,-,-
5107008,Não,Não,Sim,Não
5107040,Não,Não,Sim,Não
5107065,Sim,Sim,Sim,Não
5107107,Não,Não,Sim,Não
5107156,Não,Não,Sim,Não
5107180,Não,Sim,Não,Não
5107198,-,-,-,-
5107206,-,-,-,-
5107248,-,-,-,-
5107263,-,-,-,-
5107297,Não,Não,Sim,Sim
5107305,-,-,-,-
5107354,Não,Não,Sim,Não
5107404,-,-,-,-
5107578,-,-,-,-
5107602,Sim,Não,Sim,Não
5107701,Não,Não,Sim,Sim
5107743,Não,Não,Não,Sim
5107750,-,-,-,-
5107768,Não,Não,Sim,Não
5107776,-,-,-,-
5107792,Sim,Não,Sim,Não
5107800,Não,Sim,Sim,Não
5107859,Não,Não,Sim,Não
5107875,-,-,-,-
5107883,-,-,-,-
5107909,Não,Sim,Sim,Não
5107925,Não,Sim,Sim,Não
5107941,Não,Não,Sim,Sim
5107958,Não,Não,Sim,Sim
5108006,-,-,-,-
5108055,-,-,-,-
