CodMun,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen
3302700,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim
3302809,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
3302858,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
3302908,Não,-,-,-,-,-,-,-,-,-,-,-
3303005,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim
3303104,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
3303203,Não,-,-,-,-,-,-,-,-,-,-,-
3303302,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não
3303401,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
3303500,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
3303609,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim
3303708,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim
3303807,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
3303856,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
3303906,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
3303955,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim
3304003,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim
3304102,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
3304110,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim
3304128,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não
3304144,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim
3304151,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não
3304201,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não
3304300,Não,-,-,-,-,-,-,-,-,-,-,-
3304409,Não,-,-,-,-,-,-,-,-,-,-,-
3304508,Não,-,-,-,-,-,-,-,-,-,-,-
3304524,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim
3304557,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim
3304607,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não
3304706,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não
3304755,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
3304805,Não,-,-,-,-,-,-,-,-,-,-,-
3304904,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim
3305000,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
3305109,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
3305133,Não,-,-,-,-,-,-,-,-,-,-,-
3305158,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
3305208,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
3305307,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não
3305406,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
3305505,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3305554,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
3305604,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim
3305703,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
3305752,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3305802,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim
3305901,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
3306008,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
3306107,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim
3306156,Não,-,-,-,-,-,-,-,-,-,-,-
3306206,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
3306305,Não,-,-,-,-,-,-,-,-,-,-,-
3500105,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não
3500204,Não,-,-,-,-,-,-,-,-,-,-,-
3500303,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
3500402,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
3500501,Não,-,-,-,-,-,-,-,-,-,-,-
3500550,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
3500600,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
3500709,Não,-,-,-,-,-,-,-,-,-,-,-
3500758,Não,-,-,-,-,-,-,-,-,-,-,-
3500808,Não,-,-,-,-,-,-,-,-,-,-,-
3500907,Não,-,-,-,-,-,-,-,-,-,-,-
3501004,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não
3501103,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3501152,Não,-,-,-,-,-,-,-,-,-,-,-
3501202,Não,-,-,-,-,-,-,-,-,-,-,-
3501301,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não
3501400,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não
3501509,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não
3501608,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
3501707,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não
3501806,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
3501905,Não,-,-,-,-,-,-,-,-,-,-,-
3502002,Não,-,-,-,-,-,-,-,-,-,-,-
3502101,Não,-,-,-,-,-,-,-,-,-,-,-
3502200,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
3502309,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não
3502408,Não,-,-,-,-,-,-,-,-,-,-,-
3502507,Não,-,-,-,-,-,-,-,-,-,-,-
3502606,Não,-,-,-,-,-,-,-,-,-,-,-
3502705,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não
3502754,Não,-,-,-,-,-,-,-,-,-,-,-
3502804,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
