CodMun,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao
2707404,Não,Não,Sim,Sim,Não,Sim,Não
2707503,Não,Não,Sim,Sim,Não,Sim,Não
2707602,Não,Não,Sim,Sim,Não,Sim,Não
2707701,Não,Não,Sim,Sim,Sim,Sim,Sim
2707800,Não,Não,Não,Sim,Não,Sim,Não
2707909,Não,Não,Sim,Sim,Não,Sim,Não
2708006,Não,Não,Sim,Sim,Não,Sim,Não
2708105,Não,Não,Sim,Não,Não,Sim,Não
2708204,-,-,-,-,-,-,-
2708303,Não,Não,Sim,Não,Não,Sim,Não
2708402,Não,Não,Sim,Sim,Não,Sim,Não
2708501,Não,Não,Sim,Sim,Não,Sim,Não
2708600,Não,Não,Sim,Sim,Não,Sim,Não
2708709,Não,Não,Sim,Não,Não,Sim,Não
2708808,Não,Não,Sim,Sim,Não,Sim,Não
2708907,Não,Não,Sim,Sim,Sim,Sim,Não
2708956,Não,Não,Sim,Sim,Não,Sim,Não
2709004,Não,Não,Sim,Sim,Não,Sim,Não
2709103,Não,Não,Sim,Sim,Não,Sim,Não
2709152,Não,Não,Sim,Sim,Não,Sim,Não
2709202,Sim,Não,Sim,Não,Não,Sim,Não
2709301,Não,Não,Sim,Sim,Não,Sim,Não
2709400,Não,Não,Sim,Sim,Não,Sim,Não
2800100,Não,Não,Sim,Sim,Não,Sim,Não
2800209,Não,Não,Sim,Não,Não,Sim,Não
2800308,Sim,Não,Sim,Sim,Não,Não,Sim
2800407,Não,Não,Sim,Sim,Não,Sim,Não
2800506,Não,Não,Sim,Sim,Não,Sim,Não
2800605,Sim,Não,Sim,Sim,Não,Não,Não
2800670,Não,Não,Sim,Sim,Não,Sim,Não
2800704,Sim,Não,Sim,Sim,Não,Não,Não
2801009,Não,Não,Sim,Sim,Não,Sim,Não
2801108,Não,Não,Não,Sim,Não,Não,Não
2801207,Não,Não,Sim,Sim,Não,Sim,Não
2801306,Não,Não,Sim,Sim,Não,Sim,Não
2801405,Não,Não,Sim,Sim,Não,Sim,Não
2801504,Não,Não,Sim,Sim,Não,Sim,Não
2801603,Não,Não,Sim,Sim,Não,Sim,Não
2801702,Não,Não,Sim,Não,Não,Sim,Não
2801900,Não,Não,Não,Sim,Não,Sim,Não
2802007,Não,Não,Sim,Sim,Não,Sim,Não
2802106,Não,Não,Sim,Sim,Não,Sim,Não
2802205,Não,Não,Sim,Sim,Não,Não,Não
2802304,Não,Não,Sim,Sim,Não,Não,Não
2802403,Sim,Não,Sim,Não,Não,Sim,Não
2802502,Não,Não,Não,Sim,Não,Não,Não
2802601,Não,Não,Sim,Sim,Não,Sim,Não
2802700,Sim,Não,Sim,Sim,Não,Sim,Não
2802809,Sim,Não,Sim,Sim,Não,Sim,Não
2802908,Não,Não,Sim,Sim,Não,Sim,Não
2803005,Não,Não,Sim,Sim,Não,Sim,Não
2803104,Não,Não,Sim,Sim,Não,Sim,Não
2803203,Sim,Não,Sim,Sim,Não,Sim,Não
2803302,Não,Não,Sim,Sim,Não,Sim,Não
2803401,Não,Não,Sim,Sim,Não,Não,Não
2803500,Não,Não,Sim,Sim,Não,Sim,Não
2803609,Não,Não,Sim,Sim,Não,Não,Não
2803708,Não,Não,Sim,Sim,Não,Sim,Não
2803807,Não,Não,Sim,Não,Não,Não,Não
2803906,Não,Não,Sim,Sim,Não,Sim,Não
2804003,Não,Não,Sim,Sim,Não,Sim,Não
2804102,Não,Não,Sim,Sim,Não,Sim,Não
2804201,Não,Não,Sim,Sim,Não,Sim,Não
2804300,Não,Não,Sim,Sim,Não,Sim,Não
2804409,Sim,Não,Sim,Sim,Não,Sim,Não
2804458,Não,Não,Sim,Sim,Não,Sim,Não
2804508,Não,Não,Sim,Sim,Não,Sim,Não
2804607,Não,Não,Sim,Sim,Não,Sim,Não
2804706,Não,Não,Não,Não,Não,Sim,Não
2804805,Não,Não,Sim,Sim,Não,Sim,Não
2804904,Não,Não,Sim,Sim,Não,Sim,Não
2805000,Não,Não,Sim,Sim,Não,Sim,Não
2805109,Não,Não,Sim,Sim,Não,Não,Não
2805208,Não,Não,Sim,Sim,Não,Sim,Não
2805307,Não,Não,Não,Sim,Não,Sim,Não
2805406,Não,Não,Sim,Sim,Não,Sim,Não
2805505,Não,Não,Sim,Sim,Não,Sim,Não
2805604,Não,Não,Sim,Sim,Não,Sim,Não
2805703,Sim,Não,Sim,Sim,Não,Sim,Não
2805802,Não,Não,Sim,Sim,Não,Sim,Não
2805901,Não,Não,Sim,Sim,Não,Não,Não
2806008,Não,Não,Sim,Sim,Não,Sim,Não
2806107,Não,Não,Sim,Sim,Não,Sim,Não
2806206,Não,Não,Sim,Sim,Não,Não,Não
2806305,Sim,Não,Não,Sim,Não,Sim,Não
2806404,Não,Não,Sim,Sim,Não,Não,Não
2806503,Não,Não,Não,Sim,Não,Sim,Não
2806602,Não,Não,Sim,Sim,Não,Sim,Não
2806701,Não,Não,Sim,Sim,Não,Não,Não
2806800,Não,Não,Sim,Sim,Não,Sim,Não
2806909,Não,Não,Não,Não,Não,Sim,Não
2807006,Não,Não,Sim,Sim,Não,Sim,Não
2807105,Não,Não,Sim,Sim,Não,Não,Não
2807204,Não,Não,Sim,Sim,Não,Sim,Não
2807303,Não,Não,Sim,Não,Não,Sim,Não
2807402,Não,Não,Sim,Sim,Não,Sim,Não
2807501,Não,Não,Sim,Sim,Não,Sim,Não
2807600,Não,Não,Sim,Sim,Não,Sim,Não
2900108,Não,Não,Não,Sim,Não,Sim,Não
2900207,Sim,Não,Sim,Não,Não,Sim,Não
2900306,Não,Não,Sim,Sim,Não,Sim,Não
2900355,Não,Não,Sim,Sim,Não,Sim,Não
2900405,Não,Não,Sim,Sim,Sim,Sim,Não
2900504,Não,Não,Sim,Sim,Não,Sim,Não
2900603,-,-,-,-,-,-,-
2900702,Não,Não,Sim,Sim,Não,Sim,Não
2900801,Não,Não,Sim,Sim,Não,Sim,Não
2900900,Não,Não,Não,Sim,Não,Sim,Não
2901007,Não,Não,Sim,Sim,Não,Sim,Não
2901106,Não,Não,Sim,Sim,Não,Sim,Não
2901155,Não,Não,Sim,Sim,Não,Sim,Não
2901205,Não,Não,Sim,Não,Não,Sim,Não
2901304,Não,Não,Sim,Sim,Não,Sim,Não
2901353,Não,Não,Sim,Sim,Não,Sim,Não
2901403,Não,Não,Não,Não,Não,Sim,Não
2901502,Não,Não,Sim,Sim,Não,Não,Não
2901601,Não,Não,Sim,Sim,Não,Sim,Não
2901700,Não,Não,Sim,Sim,Não,Sim,Não
2901809,Não,Não,Sim,Sim,Não,Sim,Não
2901908,Não,Não,Não,Sim,Não,Não,Não
2901957,Não,Não,Sim,Sim,Não,Não,Não
2902005,Não,Não,Sim,Sim,Não,Sim,Não
2902054,Não,Não,Sim,Sim,Não,Sim,Não
2902104,Não,Não,Sim,Sim,Não,Não,Não
2902203,Não,Não,Sim,Sim,Não,Sim,Não
2902252,Não,Não,Sim,Sim,Não,Não,Não
2902302,Não,Não,Sim,Sim,Não,Sim,Não
2902401,Não,Não,Sim,Sim,Não,Sim,Não
2902500,Não,Não,Não,Não,Não,Sim,Não
2902609,Não,Não,Sim,Sim,Não,Sim,Não
2902658,Não,Não,Sim,Sim,Não,Sim,Não
2902708,Não,Não,Sim,Sim,Não,Sim,Não
2902807,Não,Não,Sim,Sim,Não,Sim,Não
2902906,Não,Não,Não,Não,Não,Sim,Não
2903003,-,-,-,-,-,-,-
2903102,Não,Não,Sim,Sim,Não,Sim,Não
2903201,Não,Não,Sim,Sim,Não,Sim,Sim
2903235,Não,Não,Não,Não,Não,Sim,Não
2903276,Não,Não,Sim,Sim,Não,Sim,Não
2903300,Não,Não,Não,Sim,Não,Não,Não
2903409,Sim,Não,Não,Sim,Não,Sim,Não
2903508,Não,Não,Não,Sim,Não,Sim,Não
2903607,Não,Não,Sim,Sim,Não,Sim,Não
2903706,Não,Não,Não,Não,Não,Sim,Não
2903805,Não,Não,Sim,Sim,Não,Sim,Não
2903904,Sim,Não,Sim,Sim,Não,Sim,Não
2903953,Não,Não,Não,Sim,Não,Sim,Não
2904001,Não,Não,Sim,Sim,Não,Sim,Não
2904050,Não,Não,Sim,Sim,Não,Sim,Não
2904100,Não,Não,Sim,Não,Não,Sim,Não
2904209,Não,Não,Sim,Sim,Não,Sim,Não
2904308,Não,Não,Sim,Sim,Não,Sim,Não
2904407,Não,Não,Não,Não,Não,Sim,Não
2904506,Não,Não,Não,Não,Não,Sim,Não
2904605,Não,Não,Sim,Sim,Não,Sim,Não
2904704,Não,Não,Sim,Sim,Não,Não,Não
2904753,Não,Não,Não,Sim,Não,Sim,Não
2904803,Não,Não,Não,Sim,Não,Sim,Não
2904852,Sim,Não,Sim,Sim,Não,Sim,Não
2904902,Não,Não,Sim,Não,Não,Sim,Não
2905008,Não,Não,Sim,Sim,Não,Sim,Não
2905107,Não,Não,Sim,Não,Não,Sim,Não
2905156,Não,Não,Não,Não,Não,Sim,Não
2905206,Não,Não,Sim,Sim,Não,Sim,Não
2905305,Não,Não,Não,Sim,Não,Sim,Não
2905404,Sim,Não,Sim,Sim,Não,Não,Sim
2905503,Não,Não,Sim,Sim,Não,Sim,Não
2905602,Não,Não,Sim,Sim,Não,Sim,Não
2905701,Não,Não,Sim,Sim,Não,Não,Não
2905800,Sim,Não,Sim,Sim,Não,Sim,Não
2905909,Não,Não,Sim,Sim,Não,Sim,Não
2906006,Não,Não,Sim,Sim,Não,Sim,Não
2906105,Não,Não,Sim,Não,Não,Sim,Não
2906204,Não,Não,Não,Não,Não,Sim,Não
2906303,Sim,Não,Não,Não,Não,Sim,Não
2906402,Não,Não,Não,Não,Não,Sim,Não
2906501,Sim,Não,Sim,Sim,Não,Sim,Não
2906600,-,-,-,-,-,-,-
2906709,Não,Não,Não,Sim,Não,Não,Não
2906808,Não,Não,Sim,Sim,Não,Sim,Não
2906824,Não,Não,Não,Não,Não,Sim,Não
2906857,Não,Não,Não,Não,Não,Sim,Não
2906873,Não,Não,Sim,Sim,Não,Sim,Não
2906899,Não,Não,Não,Não,Não,Sim,Não
2906907,Não,Não,Não,Sim,Não,Não,Não
2907004,Não,Não,Sim,Sim,Não,Sim,Não
2907103,Não,Não,Sim,Sim,Não,Sim,Não
2907202,Não,Não,Sim,Não,Não,Não,Não
2907301,Não,Não,Sim,Sim,Não,Sim,Não
2907400,Não,Não,Sim,Sim,Não,Sim,Não
2907509,Não,Não,Sim,Sim,Não,Sim,Não
2907558,Não,Não,Sim,Sim,Não,Sim,Não
2907608,Não,Não,Não,Sim,Não,Não,Não
2907707,Sim,Não,Sim,Não,Não,Sim,Não
2907806,Não,Não,Sim,Sim,Não,Sim,Não
2907905,Não,Não,Sim,Não,Não,Sim,Não
2908002,Não,Não,Sim,Sim,Não,Sim,Não
2908101,Não,Não,Não,Não,Não,Sim,Não
2908200,Não,Não,Sim,Sim,Não,Sim,Não
2908309,Não,Não,Sim,Sim,Não,Sim,Não
2908408,Não,Não,Sim,Sim,Não,Sim,Não
2908507,Não,Não,Sim,Sim,Não,Sim,Não
2908606,Não,Não,Não,Sim,Não,Não,Não
2908705,Não,Não,Não,Sim,Não,Sim,Não
2908804,Não,Não,Não,Não,Não,Sim,Não
2908903,Não,Não,Sim,Sim,Não,Sim,Não
2909000,Não,Não,Não,Sim,Não,Não,Não
2909109,Não,Não,Não,Não,Não,Sim,Não
2909208,Não,Não,Sim,Não,Não,Sim,Não
2909307,Não,Não,Sim,Sim,Não,Sim,Não
2909406,Sim,Não,Sim,Sim,Não,Sim,Não
2909505,Não,Não,Sim,Sim,Não,Sim,Não
2909604,Não,Não,Sim,Não,Não,Sim,Não
2909703,Não,Não,Sim,Não,Não,Sim,Não
2909802,Não,Não,Sim,Sim,Não,Sim,Não
2909901,Sim,Não,Sim,Sim,Não,Sim,Não
2910008,Não,Não,Sim,Sim,Não,Sim,Não
2910057,Não,Não,Sim,Sim,Não,Sim,Não
2910107,Não,Não,Sim,Sim,Não,Sim,Não
2910206,Não,Não,Sim,Sim,Não,Sim,Não
2910305,Não,Não,Sim,Não,Não,Sim,Não
2910404,Não,Não,Não,Não,Não,Sim,Não
2910503,Não,Não,Sim,Sim,Não,Sim,Não
2910602,Não,Não,Não,Sim,Não,Sim,Não
2910701,Não,Não,Sim,Sim,Não,Sim,Não
2910727,Não,Não,Sim,Sim,Não,Não,Não
2910750,Não,Não,Sim,Sim,Não,Sim,Não
2910776,Não,Não,Sim,Não,Não,Sim,Não
2910800,Não,Não,Sim,Sim,Não,Sim,Não
2910859,Não,Não,Sim,Sim,Não,Sim,Não
2910909,Não,Não,Sim,Sim,Não,Não,Não
2911006,Não,Não,Sim,Sim,Não,Não,Não
2911105,Não,Não,Sim,Sim,Não,Sim,Não
2911204,Não,Não,Sim,Sim,Não,Sim,Não
2911253,Não,Não,Não,Não,Não,Sim,Não
2911303,Não,Não,Não,Não,Não,Sim,Não
2911402,Não,Não,Não,Não,Não,Sim,Não
2911501,Não,Não,Sim,Sim,Não,Sim,Não
2911600,Não,Não,Sim,Sim,Não,Sim,Não
2911659,Não,Não,Sim,Sim,Não,Sim,Não
2911709,Não,Não,Sim,Sim,Não,Sim,Não
2911808,Não,Não,Sim,Sim,Não,Não,Não
2911857,Não,Não,Sim,Sim,Não,Sim,Não
2911907,Não,Não,Sim,Sim,Não,Sim,Não
2912004,Não,Não,Sim,Sim,Não,Sim,Não
2912103,Não,Não,Sim,Sim,Não,Sim,Não
2912202,Não,Não,Sim,Sim,Não,Sim,Não
2912301,Não,Não,Sim,Sim,Não,Sim,Não
2912400,Não,Não,Não,Não,Não,Sim,Não
2912509,Não,Não,Não,Não,Não,Sim,Não
2912608,-,-,-,-,-,-,-
2912707,Não,Não,Sim,Sim,Não,Sim,Não
2912806,Não,Não,Sim,Sim,Não,Sim,Não
2912905,Não,Não,Sim,Sim,Não,Sim,Não
2913002,Não,Não,Sim,Não,Não,Sim,Não
2913101,Não,Não,Não,Não,Não,Sim,Não
2913200,Sim,Não,Sim,Sim,Não,Sim,Sim
2913309,Não,Não,Sim,Sim,Não,Sim,Não
2913408,Não,Não,Sim,Sim,Não,Sim,Não
2913457,Sim,Não,Sim,Sim,Não,Não,Não
2913507,Não,Não,Sim,Sim,Não,Sim,Não
2913606,Não,Não,Sim,Sim,Não,Sim,Sim
2913705,Não,Não,Não,Sim,Não,Sim,Não
2913804,Não,Não,Sim,Sim,Não,Sim,Não
2913903,Não,Não,Sim,Sim,Não,Sim,Não
2914000,Não,Não,Sim,Sim,Não,Sim,Não
2914109,Não,Não,Não,Não,Não,Sim,Não
2914208,Não,Não,Sim,Sim,Não,Sim,Não
2914307,Não,Não,Não,Não,Não,Sim,Não
2914406,Não,Não,Sim,Não,Não,Sim,Não
2914505,Não,Não,Sim,Sim,Não,Sim,Não
2914604,Não,Não,Sim,Sim,Não,Sim,Não
2914653,Não,Não,Sim,Sim,Não,Não,Não
2914703,Não,Não,Sim,Sim,Não,Sim,Não
2914802,Não,Não,Sim,Sim,Não,Não,Não
2914901,Sim,Não,Sim,Sim,Não,Sim,Não
2915007,Não,Não,Sim,Não,Não,Sim,Não
2915106,Não,Não,Não,Sim,Não,Não,Não
2915205,Não,Não,Sim,Sim,Não,Sim,Não
2915304,Não,Não,Não,Sim,Não,Não,Não
2915353,-,-,-,-,-,-,-
2915403,Não,Não,Sim,Sim,Não,Sim,Não
2915502,Não,Não,Sim,Sim,Não,Sim,Não
2915601,Não,Não,Sim,Sim,Não,Sim,Não
2915700,Não,Não,Sim,Sim,Não,Sim,Não
2915809,Não,Não,Não,Não,Não,Sim,Não
2915908,Não,Não,Sim,Não,Não,Sim,Não
2916005,Não,Não,Sim,Sim,Não,Sim,Não
2916104,Não,Não,Sim,Sim,Não,Sim,Não
2916203,Não,Não,Sim,Sim,Não,Não,Não
2916302,Não,Não,Não,Sim,Não,Não,Não
2916401,Não,Não,Sim,Sim,Não,Não,Não
2916500,Não,Não,Sim,Não,Não,Sim,Não
2916609,-,-,-,-,-,-,-
2916708,Não,Não,Não,Sim,Não,Sim,Não
2916807,Não,Não,Sim,Sim,Não,Sim,Não
2916856,Não,Não,Sim,Sim,Não,Sim,Não
2916906,Não,Não,Sim,Sim,Não,Sim,Não
2917003,Não,Não,Sim,Sim,Não,Sim,Não
2917102,Não,Não,Sim,Sim,Não,Não,Não
2917201,Não,Não,Não,Sim,Não,Sim,Não
2917300,Sim,Não,Sim,Sim,Não,Sim,Não
2917334,Não,Não,Não,Não,Não,Sim,Não
2917359,Não,Não,Sim,Não,Não,Sim,Não
2917409,Não,Não,Não,Sim,Não,Sim,Não
2917508,Não,Não,Sim,Sim,Não,Sim,Não
2917607,Não,Não,Sim,Sim,Não,Sim,Não
2917706,Não,Não,Sim,Sim,Não,Sim,Não
2917805,Não,Não,Não,Sim,Não,Sim,Não
2917904,Sim,Não,Não,Não,Não,Não,Não
2918001,Não,Não,Não,Sim,Não,Não,Não
2918100,Não,Não,Sim,Sim,Não,Sim,Não
2918209,Não,Não,Sim,Sim,Não,Sim,Não
2918308,Não,Não,Não,Sim,Não,Não,Não
2918357,Não,Não,Não,Não,Não,Sim,Não
2918407,Sim,Não,Sim,Sim,Não,Sim,Não
2918456,Não,Não,Não,Sim,Não,Sim,Não
2918506,Não,Não,Não,Não,Não,Sim,Não
2918555,Não,Não,Sim,Sim,Não,Sim,Não
2918605,Não,Não,Não,Sim,Não,Sim,Não
2918704,-,-,-,-,-,-,-
2918753,Não,Não,Não,Não,Não,Sim,Não
2918803,Não,Não,Sim,Sim,Não,Sim,Não
2918902,Não,Não,Não,Sim,Não,Não,Não
2919009,Não,Não,Não,Sim,Não,Sim,Não
2919058,Não,Não,Sim,Sim,Não,Sim,Não
2919108,Não,Não,Não,Sim,Não,Sim,Não
2919157,Não,Não,Não,Não,Não,Sim,Não
2919207,Não,Não,Não,Sim,Não,Não,Não
2919306,Não,Não,Sim,Sim,Não,Sim,Sim
2919405,Não,Não,Não,Sim,Não,Sim,Não
2919504,Não,Não,Sim,Sim,Não,Sim,Não
2919553,Não,Não,Sim,Sim,Não,Sim,Não
2919603,Não,Não,Sim,Sim,Não,Sim,Não
2919702,Não,Não,Sim,Sim,Não,Sim,Não
2919801,Não,Não,Sim,Sim,Não,Sim,Não
2919900,-,-,-,-,-,-,-
2919926,Sim,Não,Não,Não,Não,Sim,Não
2919959,-,-,-,-,-,-,-
2920007,Não,Não,Sim,Sim,Não,Sim,Não
2920106,-,-,-,-,-,-,-
2920205,Sim,Não,Sim,Não,Não,Sim,Não
2920304,Não,Não,Sim,Sim,Não,Sim,Não
2920403,Não,Não,Não,Não,Não,Sim,Não
2920452,Não,Não,Sim,Sim,Não,Sim,Não
2920502,Não,Não,Sim,Sim,Não,Sim,Não
2920601,Sim,Não,Sim,Sim,Não,Sim,Não
2920700,Sim,Não,Não,Não,Não,Sim,Não
2920809,Não,Não,Sim,Sim,Não,Sim,Não
2920908,Não,Não,Não,Sim,Não,Não,Não
2921005,Não,Não,Sim,Não,Não,Sim,Não
2921054,Não,Não,Não,Sim,Não,Não,Não
2921104,Não,Não,Sim,Sim,Não,Sim,Não
2921203,Não,Não,Sim,Sim,Não,Sim,Não
2921302,Não,Não,Sim,Sim,Não,Sim,Não
2921401,Não,Não,Não,Não,Não,Sim,Não
2921450,Não,Não,Não,Não,Não,Sim,Não
2921500,Não,Não,Sim,Sim,Não,Sim,Não
2921609,Sim,Não,Sim,Não,Não,Sim,Não
2921708,Não,Não,Sim,Sim,Não,Sim,Não
2921807,Não,Não,Sim,Sim,Não,Sim,Não
2921906,Não,Não,Não,Sim,Não,Sim,Não
2922003,Sim,Não,Não,Sim,Não,Sim,Não
2922052,Não,Não,Não,Sim,Não,Sim,Não
2922102,Não,Não,Sim,Sim,Não,Sim,Não
2922201,Não,Não,Sim,Sim,Não,Sim,Não
2922250,Sim,Não,Não,Não,Não,Sim,Não
2922300,Não,Não,Sim,Sim,Não,Sim,Não
2922409,Não,Não,Sim,Sim,Não,Sim,Não
2922508,Não,Não,Sim,Sim,Não,Sim,Não
2922607,Não,Não,Sim,Sim,Não,Sim,Não
2922656,-,-,-,-,-,-,-
2922706,Não,Não,Sim,Não,Não,Sim,Não
2922730,Não,Não,Sim,Sim,Não,Sim,Não
2922755,Não,Não,Sim,Sim,Não,Sim,Não
2922805,Não,Não,Sim,Sim,Não,Sim,Não
2922854,Sim,Não,Sim,Sim,Não,Sim,Não
2922904,Não,Não,Sim,Não,Não,Não,Não
2923001,Não,Não,Não,Sim,Não,Não,Não
2923035,Não,Não,Não,Não,Não,Sim,Não
2923050,Não,Não,Sim,Sim,Não,Sim,Não
2923100,Não,Não,Sim,Não,Não,Sim,Não
2923209,Não,Não,Não,Não,Não,Sim,Não
2923308,Não,Não,Sim,Sim,Não,Sim,Não
2923357,Não,Não,Sim,Não,Não,Sim,Não
2923407,Não,Não,Sim,Não,Não,Sim,Não
2923506,Não,Não,Não,Sim,Não,Sim,Não
2923605,Não,Não,Sim,Sim,Não,Sim,Não
2923704,Não,Não,Sim,Sim,Não,Sim,Não
2923803,Não,Não,Sim,Sim,Não,Sim,Não
2923902,Não,Não,Sim,Não,Não,Sim,Não
2924009,Não,Não,Sim,Sim,Não,Sim,Não
2924058,Não,Não,Sim,Sim,Não,Sim,Não
2924108,Não,Não,Não,Não,Não,Sim,Não
2924207,Não,Não,Sim,Sim,Não,Sim,Não
2924306,Não,Não,Não,Sim,Não,Sim,Não
2924405,Não,Não,Sim,Não,Não,Sim,Não
2924504,Não,Não,Não,Sim,Não,Sim,Não
2924603,Não,Não,Sim,Sim,Não,Sim,Não
2924652,Não,Não,Não,Sim,Não,Sim,Não
2924678,Não,Não,Sim,Sim,Não,Sim,Não
2924702,Não,Não,Não,Não,Não,Sim,Não
2924801,Não,Não,Sim,Sim,Não,Sim,Não
2924900,Não,Não,Não,Sim,Não,Sim,Não
2925006,Não,Não,Sim,Sim,Não,Sim,Não
2925105,Não,Não,Sim,Sim,Não,Sim,Não
2925204,Não,Não,Não,Sim,Não,Sim,Não
2925253,Não,Não,Sim,Sim,Não,Sim,Não
2925303,Sim,Não,Sim,Sim,Não,Sim,Sim
2925402,Não,Não,Sim,Sim,Não,Sim,Não
2925501,Não,Não,Sim,Sim,Não,Sim,Não
2925600,Não,Não,Não,Não,Não,Sim,Não
2925709,Não,Não,Não,Não,Não,Sim,Não
2925758,Não,Não,Sim,Sim,Não,Sim,Não
2925808,Não,Não,Sim,Sim,Não,Sim,Não
2925907,Não,Não,Sim,Sim,Não,Sim,Não
2925931,Não,Não,Sim,Não,Não,Sim,Não
2925956,Não,Não,Sim,Sim,Não,Sim,Não
2926004,Sim,Não,Sim,Sim,Não,Sim,Não
2926103,Não,Não,Sim,Sim,Não,Sim,Não
2926202,Sim,Não,Sim,Sim,Não,Não,Não
2926301,Não,Não,Sim,Sim,Não,Sim,Não
2926400,Não,Não,Sim,Sim,Não,Sim,Não
2926509,Não,Não,Sim,Não,Não,Sim,Não
2926608,Não,Não,Sim,Sim,Não,Sim,Não
2926657,Não,Não,Não,Sim,Não,Não,Não
2926707,Não,Não,Sim,Sim,Não,Sim,Não
2926806,Não,Não,Sim,Sim,Não,Sim,Não
2926905,Não,Não,Sim,Não,Não,Sim,Não
2927002,-,-,-,-,-,-,-
2927101,Não,Não,Não,Não,Não,Sim,Não
2927200,Não,Não,Sim,Não,Não,Não,Não
2927309,Não,Não,Sim,Sim,Não,Sim,Não
2927408,Sim,Sim,Sim,Sim,Sim,Sim,Sim
2927507,Não,Não,Sim,Sim,Não,Sim,Não
2927606,Não,Não,Sim,Não,Não,Sim,Não
2927705,Sim,Não,Sim,Sim,Não,Sim,Não
2927804,Não,Não,Sim,Sim,Não,Sim,Não
2927903,Não,Não,Sim,Sim,Não,Sim,Não
2928000,Não,Não,Sim,Sim,Não,Sim,Não
2928059,Não,Não,Sim,Sim,Não,Não,Não
2928109,Não,Não,Sim,Sim,Não,Sim,Não
2928208,Não,Não,Sim,Sim,Não,Sim,Não
2928307,Não,Não,Sim,Sim,Não,Sim,Não
2928406,Não,Não,Sim,Sim,Não,Sim,Não
2928505,-,-,-,-,-,-,-
2928604,Não,Não,Sim,Sim,Não,Sim,Não
2928703,Não,Não,Sim,Sim,Não,Sim,Não
2928802,Não,Não,Sim,Sim,Não,Sim,Não
2928901,Não,Não,Sim,Sim,Não,Sim,Não
2928950,Não,Não,Sim,Não,Não,Não,Não
2929008,Não,Não,Sim,Sim,Não,Sim,Não
2929057,Não,Não,Sim,Não,Não,Sim,Não
2929107,Não,Não,Sim,Sim,Não,Sim,Não
2929206,Não,Não,Sim,Sim,Não,Sim,Não
2929255,Não,Não,Não,Não,Não,Sim,Não
2929305,Não,Não,Sim,Sim,Não,Sim,Não
2929354,Não,Não,Não,Sim,Não,Não,Não
2929370,Não,Não,Sim,Sim,Não,Sim,Não
2929404,Não,Não,Sim,Não,Não,Sim,Não
2929503,Não,Não,Não,Sim,Não,Não,Não
2929602,Não,Não,Sim,Sim,Não,Sim,Não
2929701,Não,Não,Sim,Sim,Não,Sim,Não
2929750,Não,Não,Sim,Sim,Não,Sim,Não
2929800,Não,Não,Sim,Sim,Não,Sim,Não
2929909,Não,Não,Sim,Sim,Não,Sim,Não
2930006,Não,Não,Não,Sim,Não,Sim,Não
2930105,Não,Não,Sim,Sim,Não,Sim,Não
2930154,Não,Não,Sim,Não,Não,Sim,Não
2930204,Sim,Não,Sim,Não,Não,Sim,Não
2930303,Não,Não,Sim,Sim,Não,Sim,Não
2930402,Não,Não,Sim,Sim,Não,Sim,Não
2930501,Não,Não,Sim,Sim,Não,Sim,Não
2930600,Não,Não,Sim,Não,Não,Sim,Não
2930709,Não,Não,Sim,Sim,Não,Sim,Não
2930758,Sim,Não,Sim,Não,Não,Sim,Não
2930766,Não,Não,Sim,Não,Não,Não,Não
2930774,Não,Não,Sim,Sim,Não,Sim,Não
2930808,Não,Não,Não,Sim,Não,Sim,Não
2930907,Não,Não,Sim,Sim,Não,Sim,Não
2931004,Não,Não,Sim,Sim,Não,Sim,Não
2931053,Não,Não,Não,Sim,Não,Sim,Não
2931103,Não,Não,Não,Não,Não,Sim,Não
2931202,Sim,Não,Sim,Sim,Não,Sim,Não
2931301,Não,Não,Sim,Sim,Não,Sim,Não
2931350,Não,Não,Sim,Sim,Não,Não,Sim
2931400,Não,Não,Sim,Sim,Não,Sim,Não
2931509,Não,Não,Sim,Sim,Não,Sim,Não
2931608,Não,Não,Sim,Sim,Não,Sim,Não
2931707,Não,Não,Não,Sim,Não,Sim,Não
2931806,Não,Não,Não,Sim,Não,Sim,Não
2931905,Não,Não,Sim,Sim,Não,Sim,Não
2932002,Não,Não,Sim,Não,Não,Sim,Não
2932101,Não,Não,Sim,Sim,Não,Sim,Não
2932200,Sim,Não,Sim,Sim,Não,Sim,Não
2932309,Não,Não,Sim,Sim,Não,Sim,Não
2932408,Não,Não,Não,Não,Não,Sim,Não
2932457,Não,Não,Sim,Não,Não,Sim,Não
2932507,Não,Não,Sim,Sim,Não,Sim,Não
2932606,Não,Não,Não,Sim,Não,Sim,Não
2932705,Não,Não,Sim,Sim,Não,Sim,Não
2932804,Não,Não,Sim,Sim,Não,Sim,Não
2932903,Sim,Não,Sim,Sim,Não,Sim,Sim
2933000,Não,Não,Sim,Sim,Não,Sim,Não
2933059,Não,Não,Sim,Não,Não,Não,Não
2933109,Não,Não,Sim,Sim,Não,Sim,Não
2933158,Não,Não,Sim,Sim,Não,Sim,Não
2933174,Não,Não,Sim,Não,Não,Sim,Não
2933208,Sim,Não,Sim,Sim,Não,Sim,Não
2933257,Não,Não,Não,Sim,Não,Não,Não
2933307,Não,Não,Não,Sim,Não,Sim,Sim
